ITEM;CÓDIGOS;CLASSE/TIPO;DESCRIÇÃO;UN; VALOR 
001.01.99;92852;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ESGOTO SANITÁRIO, DIÂMETRO DE 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 14,03 
001.01.100;92854;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ESGOTO SANITÁRIO, DIÂMETRO DE 500 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 17,09 
001.01.101;92856;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ESGOTO SANITÁRIO, DIÂMETRO DE 600 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 20,15 
001.01.102;92858;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ESGOTO SANITÁRIO, DIÂMETRO DE 700 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 23,04 
001.01.103;92860;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ESGOTO SANITÁRIO, DIÂMETRO DE 800 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 26,16 
001.01.104;92862;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ESGOTO SANITÁRIO, DIÂMETRO DE 900 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 29,20 
001.01.105;92864;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ESGOTO SANITÁRIO, DIÂMETRO DE 1000 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 32,26 
001.01.106;92210;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 400 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 86,50 
001.01.107;92211;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 500 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 110,72 
001.01.108;92212;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 600 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 141,05 
001.01.109;92213;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 700 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 194,05 
001.01.110;92214;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 800 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 212,43 
001.01.111;92215;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 900 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 256,42 
001.01.112;92216;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1000 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 287,88 
001.01.113;92219;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 400 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 93,02 
001.01.114;92220;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 500 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 118,80 
001.01.115;92221;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 600 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 150,52 
001.01.116;92222;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 700 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 205,07 
001.01.117;92223;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 800 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 224,74 
001.01.118;92224;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 900 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 270,08 
001.01.119;92226;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1000 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 303,18 
001.01.120;92808;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 300 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 26,50 
001.01.121;92809;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 400 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 34,02 
001.01.122;92810;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 500 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 41,42 
001.01.123;92811;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 600 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 49,38 
001.01.124;92812;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 700 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 57,22 
001.01.125;92813;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 800 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 66,51 
001.01.126;92814;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 900 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 76,27 
001.01.127;92815;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1000 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 87,60 
001.01.128;92816;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1200 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 393,45 
001.01.129;92817;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1200 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 109,61 
001.01.130;92818;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1500 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 569,72 
001.01.131;92819;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1500 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 147,54 
001.01.132;92820;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 300 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 31,60 
001.01.133;92821;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 400 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 40,54 
001.01.134;92822;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 500 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 49,50 
001.01.135;92824;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 600 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 58,85 
001.01.136;92825;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 700 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 68,23 
001.01.137;92826;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 800 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 78,83 
001.01.138;92827;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 900 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 89,94 
001.01.139;92828;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1000 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 102,89 
001.01.140;92829;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1200 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 411,48 
001.01.141;92830;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1200 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 127,64 
001.01.142;92831;ASTU;TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1500 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_12/2015;M; 591,86 
001.01.143;92832;ASTU;ASSENTAMENTO DE TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 1500 MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM ALTO NÍVEL DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_12/2015;M; 169,67 
001.01.144;73606;ASTU;ASSENTAMENTO DE TAMPAO DE FERRO FUNDIDO 900 MM;UN; 97,75 
001.01.145;73607;ASTU;ASSENTAMENTO DE TAMPAO DE FERRO FUNDIDO 600 MM;UN; 65,16 
001.01.146;83623;ASTU;GRELHA DE FERRO FUNDIDO PARA CANALETA LARG = 30CM, FORNECIMENTO E ASSENTAMENTO;M; 209,97 
001.01.147;83624;ASTU;GRELHA DE FERRO FUNDIDO PARA CANALETA LARG = 20CM, FORNECIMENTO E ASSENTAMENTO;M; 147,79 
001.01.148;83626;ASTU;GRELHA DE FERRO FUNDIDO PARA CANALETA LARG = 15CM, FORNECIMENTO E ASSENTAMENTO;M; 116,70 
001.01.149;83627;ASTU;TAMPAO FOFO ARTICULADO, CLASSE B125 CARGA MAX 12,5 T, REDONDO TAMPA 600 MM, REDE PLUVIAL/ESGOTO, P = CHAMINE CX AREIA / POCO VISITA ASSENTADO COM ARG CIM/AREIA 1:4, FORNECIMENTO E ASSENTAMENTO;UN; 395,17 
001.01.150;83724;ASTU;ASSENTAMENTO DE PECAS, CONEXOES, APARELHOS E ACESSORIOS DE FERRO FUNDIDO DUCTIL, JUNTA ELASTICA, MECANICA OU FLANGEADA, COM DIAMETROS DE 50 A 300 MM.;KG; 1,27 
001.01.151;83725;ASTU;ASSENTAMENTO DE PECAS, CONEXOES, APARELHOS E ACESSORIOS DE FERRO FUNDIDO DUCTIL, JUNTA ELASTICA, MECANICA OU FLANGEADA, COM DIAMETROS DE 350 A 600 MM.;KG; 0,90 
001.01.152;83726;ASTU;ASSENTAMENTO DE PECAS, CONEXOES, APARELHOS E ACESSORIOS DE FERRO FUNDIDO DUCTIL, JUNTA ELASTICA, MECANICA OU FLANGEADA, COM DIAMETROS DE 700 A 1200 MM.;KG; 0,64 
001.01.153;74215/001;ASTU;MODULO TIPO: REDE DE AGUA, COM FORNECIMENTO E ASSENTAMENTO DE TUBO PVC DEFOFO 200MM EB-1208 P/ REDE AGUA JE 1 MPA, COMPREENDENDO: LOCACAO, CADASTRAMENTO DE INTERFERENCIAS, ESCAVACAO E REATERRO COMPACTADO DE VALA, EXCETO ROCHA, ATE 1,50 M.;M; 100,95 
001.01.154;74215/002;ASTU;MODULO TIPO: REDE DE AGUA, COM FORNECIMENTO E ASSENTAMENTO DE TUBO PVC DEFOFO 150MM EB-1208 P/ REDE AGUA JE 1 MPA, COMPREENDENDO: LOCACAO, CADASTRAMENTO DE INTERFERENCIAS, ESCAVACAO E REATERRO COMPACTADO DE VALA, EXCETO ROCHA, ATE 1,50 M.;M; 59,93 
001.01.155;74215/003;ASTU;MODULO TIPO: REDE DE AGUA, COM FORNECIMENTO E ASSENTAMENTO DE TUBO PVC DEFOFO 100MM EB-1208 P/ REDE AGUA JE 1 MPA, COMPREENDENDO: LOCACAO, CADASTRAMENTO DE INTERFERENCIAS, ESCAVACAO E REATERRO COMPACTADO DE VALA, EXCETO ROCHA, ATE 1,50 M.;M; 35,83 
001.01.156;83520;ASTU;TE PVC PARA COLETOR ESGOTO, EB644, D=100MM, COM JUNTA ELASTICA.;UN; 207,03 
001.01.157;83531;ASTU;CURVA PARA REDE COLETOR ESGOTO, EB 644, 90GR, DN=200MM, COM JUNTA ELASTICA;UN; 307,45 
001.01.158;83535;ASTU;CURVA PVC PARA REDE COLETOR ESGOTO, EB-644, 45 GR, 200 MM, COM JUNTA ELASTICA.;UN; 252,79 
001.01.159;73884/001;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 50;UN; 43,98 
001.01.160;73884/002;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 75;UN; 68,51 
001.01.161;73884/003;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 100;UN; 85,63 
001.01.162;73884/004;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 150;UN; 380,09 
001.01.163;73884/005;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 200;UN; 443,44 
001.01.164;73884/006;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 250;UN; 538,47 
001.01.165;73884/007;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 300;UN; 601,82 
001.01.166;73884/008;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 350;UN; 633,49 
001.01.167;73884/009;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 400;UN; 696,84 
001.01.168;73884/010;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 450;UN; 728,52 
001.01.169;73884/011;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 500;UN; 791,87 
001.01.170;73884/012;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 600;UN; 855,22 
001.01.171;73884/013;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 700;UN; 954,00 
001.01.172;73884/014;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 800;UN; 954,00 
001.01.173;73884/015;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 900;UN; 964,89 
001.01.174;73884/016;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA FLANGEADA - DN 1000;UN; 1.090,29 
001.01.175;73885/001;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 50;UN; 21,23 
001.01.176;73885/002;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 75;UN; 25,69 
001.01.177;73885/003;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 100;UN; 29,11 
001.01.178;73885/004;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 150;UN; 139,36 
001.01.179;73885/005;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 200;UN; 180,54 
001.01.180;73885/006;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 250;UN; 212,22 
001.01.181;73885/007;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 300;UN; 231,22 
001.01.182;73885/008;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 350;UN; 253,39 
001.01.183;73885/009;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 400;UN; 278,73 
001.01.184;73885/010;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 450;UN; 300,91 
001.01.185;73885/011;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 500;UN; 316,74 
001.01.186;73885/012;ASTU;INSTALAÇÃO DE VÁLVULAS OU REGISTROS COM JUNTA ELÁSTICA - DN 600;UN; 361,09 
001.01.187;73839/001;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 150 MM;M; 5,85 
001.01.188;73839/002;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 200 MM;M; 7,49 
001.01.189;73839/003;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 250 MM;M; 9,04 
001.01.190;73839/004;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 300 MM;M; 10,21 
001.01.191;73839/005;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 350 MM;M; 11,92 
001.01.192;73839/006;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 400 MM;M; 13,64 
001.01.193;73839/007;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 450 MM;M; 15,33 
001.01.194;73839/008;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 500 MM;M; 16,99 
001.01.195;73839/009;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 600 MM;M; 20,48 
001.01.196;73839/010;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 700 MM;M; 25,82 
001.01.197;73839/011;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 800 MM;M; 29,70 
001.01.198;73839/012;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 900 MM;M; 34,68 
001.01.199;73839/013;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 1000 MM;M; 37,19 
001.01.200;73839/014;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 1100 MM;M; 44,09 
001.01.201;73839/015;ASTU;ASSENTAMENTO DE TUBOS DE AÇO, COM JUNTA ELÁSTICA (COMPRIMENTO DE 6,00 M) - DN 1200 MM;M; 52,07 
001.02;;CANT;CANTEIRO DE OBRAS;;
001.02.01;74210/001;CANT;BARRACAO PARA DEPOSITO EM TABUAS DE MADEIRA, COBERTURA EM FIBROCIMENTO 4 MM,  INCLUSO PISO ARGAMASSA TRAÇO 1:6 (CIMENTO E AREIA);M2; 297,12 
001.02.02;92235;CANT;FECHAMENTO DE CONSTRUÇÃO TEMPORÁRIA EM CHAPA DE MADEIRA COMPENSADA E=10MM, COM REAPROVEITAMENTO DE 2X.;M2; 43,19 
001.02.03;93181;CANT;FECHAMENTO TEMPORÁRIO EM CHAPA DE MADEIRA COMPENSADA E=12MM, COM REAPROVEITAMENTO 1,5X;M2; 43,81 
001.02.04;93206;CANT;EXECUÇÃO DE ESCRITÓRIO EM CANTEIRO DE OBRA EM ALVENARIA, NÃO INCLUSO MOBILIÁRIO E EQUIPAMENTOS. AF_02/2016;M2; 713,85 
001.02.05;93207;CANT;EXECUÇÃO DE ESCRITÓRIO EM CANTEIRO DE OBRA EM CHAPA DE MADEIRA COMPENSADA, NÃO INCLUSO MOBILIÁRIO E EQUIPAMENTOS. AF_02/2016;M2; 548,62 
001.02.06;93208;CANT;EXECUÇÃO DE ALMOXARIFADO EM CANTEIRO DE OBRA EM CHAPA DE MADEIRA COMPENSADA, INCLUSO PRATELEIRAS. AF_02/2016;M2; 418,23 
001.02.07;93209;CANT;EXECUÇÃO DE ALMOXARIFADO EM CANTEIRO DE OBRA EM ALVENARIA, INCLUSO PRATELEIRAS. AF_02/2016;M2; 568,55 
001.02.08;93210;CANT;EXECUÇÃO DE REFEITÓRIO EM CANTEIRO DE OBRA EM CHAPA DE MADEIRA COMPENSADA, NÃO INCLUSO MOBILIÁRIO E EQUIPAMENTOS. AF_02/2016;M2; 337,64 
001.02.09;93211;CANT;EXECUÇÃO DE REFEITÓRIO EM CANTEIRO DE OBRA EM ALVENARIA, NÃO INCLUSO MOBILIÁRIO E EQUIPAMENTOS. AF_02/2016;M2; 368,37 
001.02.10;93212;CANT;EXECUÇÃO DE SANITÁRIO E VESTIÁRIO EM CANTEIRO DE OBRA EM CHAPA DE MADEIRA COMPENSADA, NÃO INCLUSO MOBILIÁRIO. AF_02/2016;M2; 496,99 
